appId,title,description,genre,score,installs,developer,url,keyword,label
com.unbound.android.oxfordclinical,Oxford Clinical Medicine,"** Trusted by millions for nearly four decades, the Oxford Handbook of Clinical Medicine continues to be a reliable and indispensable companion for the practice and philosophy of modern medicine. **

Oxford Handbook of Clinical Medicine features:

Up-to-date and practical clinical advice that can be implemented at the bedside
Encourages thinking from the patient's perspective to develop a holistic approach to care with a passion for practice.
Over 600 colour illustrations and clinical photographs to aid diagnosis and understanding
Brings art, philosophy, history, and over 35 years' experience to the practice of medicine
Fully updated content with topics on Emergencies, Endocrinology and Diabetes, Haematology, Oncology, and Surgery extensively reworked
Extensively referenced with links to the primary literature. References have been significantly refined in this latest update to ensure that only the best quality and most relevant resources are signposted to readers

Unbound Medicine Features:

Highlighting and note-taking within entries
??avourites??for bookmarking important topics
Enhanced Search to find topics quickly

More about the Oxford Handbook of Clinical Medicine:

Unique among medical resources, the Oxford Handbook of Clinical Medicine is a complete and concise guide to the core areas of medicine that also encourages thinking about the world from the patient's perspective, to develop a holistic approach to care with a passion for practice.

Now in its eleventh edition [2024], this renowned reference has been fully updated to reflect the latest changes in clinical practice and best management, filled with expert knowledge, practical advice, and reassurance. In the tradition of bringing new voices to each edition, three authors have joined the writing team, bringing a fresh perspective to the content. The chapters on emergencies, endocrinology and diabetes, haematology, oncology, and surgery have been completely revamped, and every page has been reviewed by a consultant and a trainee to ensure it continues to be accurate, relevant, and user-friendly. Figures and illustrations have been carefully revised and updated in response to reader feedback, and key references fine-tuned to include only the most up-to-date and pertinent.

Loved and trusted by millions for nearly four decades, the unparalleled Oxford Handbook of Clinical Medicine continues to be your reliable and truly indispensable companion for the practice and philosophy of modern medicine. The warmth and wisdom you will find in these pages will help you become the doctor you want to be.

Editors:
Ian B. Wilkinson is Professor of Therapeutics at the University of Cambridge and an Honorary Consultant Physician at Addenbrooke's Hospital, Cambridge, UK

Tim Raine is a Consultant Gastroenterologist at Cambridge University Hospitals NHS Foundation Trust, Cambridge, UK

Kate Wiles is an Obstetric Nephrologist at King's College London, London, UK

Peter Hateley is a fledgling GP trained in South West UK and currently based in New Zealand

Dearbhla Kelly is a Critical Care Medicine fellow at the John Radcliffe Hospital in Oxford and a postdoctoral Brain fellow at the Wolfson Centre for the Prevention of Stroke and Dementia, University of Oxford. 

Iain McGurgan, Clinical Fellow in Neurovascular Disease, John Radcliffe Hospital, University of Oxford

Publisher: Oxford University Press
Powered by: Unbound Medicine",Medical,5,"10,000+","Unbound Medicine, Inc",https://play.google.com/store/apps/details?id=com.unbound.android.oxfordclinical&hl=en&gl=us,medicine,1
com.healthtap.userhtexpress,HealthTap - Online Doctors,"HealthTap is a telehealth app that revolutionizes primary care by providing ongoing, affordable care with a dedicated, online primary care doctor you love. With or without insurance, HealthTap is your go-to solution for personalized medical care that saves you time and money. Find the best online doctors with HealthTap, and schedule your doctor appointment same-day or same-week!

Enjoy the convenience of meeting your primary care doctor regularly for health checkups, prescriptions, lab tests, results, treatment plans, and specialist referrals. Our top U.S. board-certified doctors, available for virtual telehealth appointments 7 days a week across all 50 states, focus on building long-lasting, trusted relationships with their patients, ensuring comprehensive healthcare for Americans.

MEMBERSHIP BENEFITS
For just $15/month* (billed annually), enjoy significant savings and:

??Same-day or weekly video telehealth appointments with your primary care virtual doctor for $44/visit or less**
??Free text consultations with your doctor for follow-ups and clarifications
??Access to the first available doctor during off-hours and while traveling out-of-state for urgent care at $59/visit or less**
??Prescriptions, lab tests, specialist referrals, and doctor's notes for school or work
??Up to 75% off prescriptions with local pharmacy coupons
??No additional cost for setting up child profiles

We accept numerous healthcare insurance plans, HSA/FSA cards, and some insurance plans may cover your membership.
*Membership may be covered by select insurance plans
**Insurance coverage may reduce your out-of-pocket cost

NON-MEMBERSHIP OPTIONS
$129 Urgent Care Telehealth Doctor Visits: Consult the first available doctor within minutes (7 days a week) via telemedicine video or text for advice, prescriptions, test orders, and referrals. Pay just $129 per visit (retail price) or your insurance copay.

FREE Educational Doctor Answers: Get text responses to your health questions from our network of over 90,000 U.S. doctors across 147 specialties who volunteer their time to help millions like you for FREE! Search millions of answers or post your own for responses from real doctors within hours.

CONDITIONS WE TREAT
Our telehealth and telemedicine services cover a wide range of medical issues, including:

??Chronic condition management (diabetes, asthma, etc??
??Women's health
??Children's health (ages 2+)
??Men's health
??Senior health (ages 65+)
??Wellness & prevention
??Sexual health
??Mental & behavioral health

?µÿnd much more!

MEMBER TESTIMONIALS
Read what our members say about the convenience, affordability, and quality of HealthTap's telehealth and telemedicine primary care services.

??reat prices, very friendly doctor, very convenient, and I was able to get a same or next-day appointment and prescriptions that I needed.????Joe C

??uper quick and efficient. Doctor was very personable and made me feel comfortable through the telehealth visit. She explained everything and made sure I understood.?? ??Katlyn A

??hen I moved I lost my medical insurance.  I found HealthTap and it was a lifesaver.  I have told many people about it.????Steven B

??y doctor is extremely accommodating. She has multiple appointment times open throughout the weekend. She is never in a hurry and very thorough. HealthTap is a wonderful service!????Diana C

100% SECURE & CONFIDENTIAL
We prioritize your medical privacy. Your consultation with the doctor is confidential and HIPAA compliant.

NEED HELP?
For responsive and helpful support, contact us at support@healthtap.com.",Medical,4.844262,"1,000,000+",HealthTap,https://play.google.com/store/apps/details?id=com.healthtap.userhtexpress&hl=en&gl=us,medicine,1
com.NetmedsMarketplace.Netmeds,Netmeds - India Ki Pharmacy,"With the Netmeds app, fulfilling your healthcare needs is simple. Download the easy-to-use Netmeds App to order your medicines online from anywhere, anytime.

Use the Netmeds healthcare app to Purchase Healthcare Products, Talk to a Doctor Online, Book Lab Tests Online, Store Your Medical Records, Track Your Order, Rate Items, Refer Your Friends to Earn, or Contact Us, on the go! Netmeds offerings With Netmeds App?? features ensure a quick, easy, and user-friendly ordering process while saving some money through offers!

??Order Medicines Online ??Delivered to Your Doorstep Netmeds ships healthcare products to over 19,000 pin codes in India. Download the Medicine Delivery App to shop conveniently for all your healthcare needs.

??Money-Saving Medicine Deals ??24x7

Score big savings on your online medicine orders through our amazing offers: https://www.netmeds.com/offers

??Consult Specialists Doctors Online 24x7 | FREE Follow-up Consultation Have an urgent medical query? With Netmeds App, you can instantly Call/Chat with our top specialist doctors online anywhere, anytime.

??Book Lab Tests Online

Book radiology diagnostic tests, including regular full-body health checkups/packages, preventive health checkups, advanced full-body checkups, and other health screening tests on our Netmeds app. And access medical reports online.

??FREE Access to Health Information Get easy access to reliable healthcare information @ your fingertips. Explore over 2,000 blog posts and videos filled with healthcare

knowledge and tips/hacks aimed at improving your overall well-being.

??Find All About Your Order

Conveniently track your order status. Get secure access to your order history or view notifications in your account with ease.

??Shop with Ease & Save Your Time Share what you require & leave the rest to our experienced pharmacists?¶éhey??l reach out to you in no time and provide complete assistance.

About Netmeds.com Netmeds, a Reliance Retail company, is India?? most preferred online healthcare portal that offers end-to-end solutions for many of the pressing health issues faced by Indians today. A choice of over 26 million+ satisfied customers - PAN India. Delivering to over 19,000 pin codes across the country, Netmeds provides customers with a superior online shopping experience, which includes ease of navigation and absolute transactional security. Netmeds, a go-to destination for all your healthcare needs, offers a complete range of products including vitamins, diet/fitness supplements, AYUSH products, pain relievers, mother care products, beauty care products, veterinary, and much more.

Our Awards > Ranked as ??sia?? Most Promising Brand 2018??by Int+ WCRC International. Named ??est Digital Healthcare Start-up??by ET Now World Health and Wellness Congress in 2019.

> Recognized by ET Now World Health and Wellness Congress as ??igital Healthcare Company of the Year??in 2019. > Voted as one of the 50 Most Influential e-Commerce Professionals of India by E-commerce Summit and Awards 2019. Won Global Adjustments??India Living Award ??named as ??usiness

Innovator of the Year 2018. > Winner of the Zee Business Dare to Dream Award - named ??merging Company of the Year 2018. > Awarded ??ame changer of India ??by the Economic Times in 2018. Named as ??sia's Most Promising Brand????WCRC in 2018.",Medical,4.3313255,"10,000,000+",Netmeds Marketplace Limited,https://play.google.com/store/apps/details?id=com.NetmedsMarketplace.Netmeds&hl=en&gl=us,medicine,1
com.doctorondemand.android.patient,Doctor On Demand,"Doctor On Demand by Included Health offers 24/7 access to board-certified doctors, licensed therapists, and psychiatrists via secure video visits from your phone, tablet, or computer. When you're feeling sick, want a doctor?? note, need help with a prescription, and more, we make it easy to get quality telehealth anytime, anywhere?¶ëith or without insurance. Download the free Doctor On Demand app to get started. 

Why Choose Doctor On Demand?

<b>Fast Access to Online Doctors</b> ??See a board-certified, US-based provider with telehealth appointments anytime, day or night.

<b>Therapy & Psychiatry</b> ??Book virtual visits for mental health concerns like stress, anxiety, depression, PTSD, trauma, and more.

<b>Online Urgent Care, Treatment, Prescriptions</b> ??For colds, flu, allergies, skin conditions, UTIs, headaches, and more, our providers can send prescriptions to nearby pharmacies if medically appropriate. 

<b>Doctor?? Notes</b> ??Need a doctor?? note for work or school? We??e got you covered. See an urgent care provider for help. 

<b>Insurance or Self-Pay</b> ??We work with major health plans and many employers to reduce the costs of visits for eligible members. If not covered, we offer affordable visit costs to all patients with no surprise bills. 

How It Works

??. Download the app and create an account for free.
??. Choose to see the first available provider, or schedule a visit.
??. Get personalized care, prescriptions, and treatment plans in an online visit. 

Conditions We Treat
?ßá? Cold, Flu & Sinus Infections
?ßá? UTI Treatment Online
?ßá? Acne, Rashes & Skin Issues
?ßá? Allergies & Asthma
?ßá? High Cholesterol, Diabetes & Thyroid Screening
?ßá? Headaches & Migraines
?ßá? Mental Health Support: Anxiety, Depression, Grief & More
?ßá? Prescription Refills & Lab Orders

Frequently Asked Questions
?? When are doctors available?
Our virtual providers  are available 24/7, 365 days a year, including weekends and holidays. Mental health appointments are often available within days?¶áuch faster than traditional providers who can take weeks

?£ê How much does a visit cost?
You??l always see your exact visit cost upfront. We accept most insurance plans and partner with top employers and health plans to lower your costs. No insurance? Our telehealth visit costs are affordable.

?¢I???É°?Who are the doctors?
Our US-based, board-certified doctors, licensed psychiatrists, and therapists have an average of 15 years of experience and come from diverse specialties to ensure you receive expert care.

?≥How does it work? 
Join a telehealth visit to connect face to face with a provider from your phone, tablet, or computer in as little as ten minutes. Like an in-person visit, your provider will discuss with you how you??e feeling, your healthcare history, and propose a recommended treatment plan. Labs, screenings, and prescriptions will be sent to nearby facilities.

?©ã?What can you treat? 
Our urgent care doctors can treat hundreds of issues, including cold and flu, urinary tract infections, allergies, headache, sprains, and skin conditions. They can also order labs and screenings to help with preventative care and help manage chronic care conditions. Our extensive team of therapists and psychiatrists are able to treat anxiety, stress, depression, PTSD, trauma and loss relationships, and more. 

Your Privacy is Our Priority
We adhere to strict HIPAA guidelines to protect your health data and personal information.

Our providers are unable to prescribe controlled substances. 

Get Started Today
Join millions of patients who trust Doctor On Demand for fast, convenient, and reliable healthcare. Download the app now to sign up for free!",Medical,4.707031,"1,000,000+","Doctor On Demand, Inc",https://play.google.com/store/apps/details?id=com.doctorondemand.android.patient&hl=en&gl=us,medicine,1
com.medpresso.Lonestar.harrisons,Harrison?? Manual of Medicine,"All the authority of the most trusted brand in medical content in a convenient, portable guide

Derived from most clinically salient content featured in Harrison's Principles of Internal Medicine, 20th Edition, this full color, portable guide covers all diseases and conditions commonly seen in general medical practice. This edition has been updated to reflect the latest clinical developments in medicine.

Designed for quick access and employing an effective blend of concise text, bulleted key points, decision trees, and summary tables, the Manual makes it easy to find what you need at the point of care. The easy-to-navigate chapters use a standard repeating template:

KEY FEATURES

- Etiology and Epidemiology
- Clinically Relevant Pathophysiology
- Signs and Symptoms
- Differential Diagnosis
- Physical and Laboratory Findings
- Therapeutics
-   Practice Guidelines, and more

ISBN 10: 1260455343

ISBN 13: 978-1260455342",Medical,,"10,000+",Skyscape Medpresso Inc,https://play.google.com/store/apps/details?id=com.medpresso.Lonestar.harrisons&hl=en&gl=us,medicine,1
com.publix.pharmacyonline,Publix Pharmacy,"The Publix Pharmacy app makes it even easier to manage prescriptions. New time-saving features are just what the doctor ordered.
*Quick refills
*Easy account setup
*Multiple prescriptions/patient management
*Prescription status, order history & details
*Prepaid pickup & curbside pickup, delivery, and drive-thru at select locations

Scan to refill.
Use your camera to scan the bottle. Request refills in a snap.

Be our guest.
Find a Publix Pharmacy, transfer prescriptions, and refill quickly without an account.

Switch it up.
Getting started with us is easy. Transfer all your existing prescriptions to a nearby Publix Pharmacy.

One-time easy account setup.
Just scan a recently filled Publix prescription bottle or enter the number from the label. We'll fill in your account details.

Log in to access more features.
When the doctor calls in your next prescription, it will automatically appear in your app. Just log in to your account to see important details, get helpful notifications, and set reminders.

Just a tap away.
Tap to view which prescriptions are ready for refill, in progress, or ready for pickup.

Pay in advance.
You??l be notified when prescriptions are ready, then pick up and go.

More choices.
Receive medications from prepaid pickup & curbside pickup, delivery, or drive-thru at select locations.

Care for the whole family.
Add minors under 13 to your profile, and pets too. Members can also share profiles with others to allow access to prescription details and order history.

The perks are endless.
All patients??prescription cards are neatly organized in one place. 

Your feedback matters to us. Please contact the Publix Customer Care team with questions, suggestions, or concerns.

Phone:
1.800.242.1227
Monday ??Friday: 8 a.m. ??7 p.m. (EST)
Saturday: 9 a.m. ??noon (EST)",Medical,4.8040056,"500,000+",Publix Super Markets Inc.,https://play.google.com/store/apps/details?id=com.publix.pharmacyonline&hl=en&gl=us,pharmacy,1
com.hltcorp.ptce,PTCB PTCE: Pharmacy Technician,"??Pass the PTCE PTCB exam on the 1st try and become a Certified Pharmacy Technician (CPhT). Our ultimate PTCE PTCB exam prep provides a comprehensive platform that maximizes your chances of success! Join the 280,000+ pharmacy technicians who have achieved their dreams with our PTCE PTCB Pocket Prep.

<h1>Ultimate PTCE PTCB prep!</h1>
Practice with 890+ questions and gain the confidence you need to successfully pass the test on the 1st try. Our PTCB pocket prep will give you all the necessary materials to pass the pharmacy technician certification exam. Study smart, not hard! Ace PTCE PTCB exam with no stress and master Pharmacy Technician certification easily! 

<h1>Study 15min a day and ACE a final test!</h1>
So easy! You just need to download our PTCE PTCB pocket prep and spend 15 minutes a day practicing all the pharmacy technician test questions and success is guaranteed! No more big books to pass Pharmacy Technician Certification Exam (PTCE)! Achieve your goals with our ultimate PTCE PTCB pocket prep!

<h1>280,000+ students used our app so far!</h1>
All questions for the Pharmacy Technician Certification Exam (PTCE) and Pharmacy Technician Certification Board (PTCB) are test-level difficulty and focused on helping you to pass the real PTCE PTCB exam. Our questions cover all the essential areas you will find on the actual test. We guarantee that you can not fall! Perfect study tool for PTCB exam.

<h1>Study ANYWHERE, ANYTIME!</h1>
Check out why we are the most recommended PTCB pocket prep on the market! Install the study tool and rest assured that you will become a CPhTs. Try FREE content before deciding to upgrade! Embrace the future and change your life for the better! With a small investment, you can gain a lot!

<b>SUBSCRIBE TO PTCE PTCB Exam PREMIUM and get access to all features:</b>

??890+ PTCE PTCB practice test questions
??All topics covered:

??          Pharmacology
??          Pharmacy Law and Regulations
??          Sterile and Non-Sterile Compounding
??          Medication Safety
??          Pharmacy Quality Assurance
??          Medication Order Entry and Fill Process
??          Pharmacy Inventory Management
??          Pharmacy Billing and Reimbursement
??          Pharmacy Information Usage and Application

??35+ min prep videos
??Test Flashcards
??QUIZ - 100 tough Pharmacy Technician prep questions
??Detailed results tracking
??Master the essential MATH that will be on the test
??Pass the test and join the group of 280.000+ Pharmacy Technicians!

<h1>Official Pharmacy Tech prep for PTCB PTCE exam</h1>
Subscribe NOW, study efficiently and become a Certified Pharmacy Technician! Download PTCB PRACTICE TEST and change your future! Install the Pharmacy Technician study guide and get PTCB PTCE certification quickly!

<b>With our study app hard work will PAY OFF!</b>

??1 Month auto-renewing payment of $12.99
??3 Month auto-renewing payment of $29.99
??12 Month auto-renewing payment of $69.99

??Our PTCE PTCB exam prep has all you need to pass a final test. Become a Pharmacy Technician with no stress.

Change your life for the better!

<b>Award Winning PTCE / PTCB practice Test</b>

Contact us - at support@hltcorp.com or call 319-246-5271
Privacy Policy - http://builtbyhlt.com/privacy
Terms of Conditions - http://builtbyhlt.com/EULA

PTCBª…, PTCEª…, and Pharmacy Technician Certification Examª… are registered trademarks of the Pharmacy Technician Certification Board??(PTCBª…) and administered exclusively by PTCBª…. This material is not endorsed or approved by PTCBª….",Education,4.8333335,"100,000+",Higher Learning Technologies Inc,https://play.google.com/store/apps/details?id=com.hltcorp.ptce&hl=en&gl=us,pharmacy,1
com.capsule.capsule,Capsule Pharmacy,"Hello Dear,

Capsule is a new kind of pharmacy. One that is smarter, friendlier, faster and hand-delivers your medication, same-day, for free.

Capsule is free to use ??you only pay your copay. 

Get started with Capsule in 15 seconds. Or tell your doctor to e-prescribe your medication to Capsule. Any doctor can send prescriptions to us.

We'll text you to schedule your free, same-day delivery. You can manage all your prescriptions from your phone. We'll also coordinate refills with your doctor and copays with your insurance company. Chat or text with a pharmacist for any questions. 

Never worry about your meds again and enjoy the peace of mind that comes with having your health looked after. 

Love, 
Capsule",Health & Fitness,3.45,"50,000+",Capsule Pharmacy,https://play.google.com/store/apps/details?id=com.capsule.capsule&hl=en&gl=us,pharmacy,1
com.catamaranrx.briovarx,Optum Specialty Pharmacy,"The Optum Specialty Pharmacy??mobile app helps you take control of your prescriptions and treatment, wherever you are. It's there when you need it, whether you're looking for support or have a question about your prescription. With the app, you can save time managing your prescriptions, giving you more time to do the things you love.

Manage your prescriptions
??Request and schedule refills?
??Schedule delivery
??Track your order status

Keep your account up to date
??Save insurance and copay savings cards
??View and update account information, like shipping addresses
??Make payments
??View claims history

Optimize your treatment
??Manage your allergies, health conditions and medications outside of Optum
?°Áomplete self-assessments for our clinical management program
??Get live support from a clinical care team member or pharmacist",Health & Fitness,4.710059,"50,000+",Optum Inc.,https://play.google.com/store/apps/details?id=com.catamaranrx.briovarx&hl=en&gl=us,pharmacy,1
com.ipharmacy.app,i-Pharmacy,"iPharmacy makes the process of ordering your medicine very easy; it will be delivered to you as fast as we can from the nearest pharmacy from our chain with no effort from you.??

Easy to order:
iPharmacy support effortless methods to order your medicine:??
??you can upload your prescription to our app. ??
??you can write the name of your medicine.
?É…Ä?You can easily SCAN your previous medicine barcode.

?É…ÄÃ≠nline pharmacy:
?ÆPharmacy has all benefits of offers, free gifts, and promo codes, for all non- pharmaceuticals products; you can easily order any product you want from the ordinary pharmacy with the best offers, and best price

 Easy medical insurance:
?ÆPharmacy presents a new experience of medical insurance; that saves your time and effort to apply for your medical insurance with your medical insurance provider; 
iPharmacy receives from you all the required documents then send them to the Insurance provider and takes your insurance acceptance then sends your medicines to your doorstep with no effort from you.

 Availability: 
we serve you 24/7.  ?„Ïou can easily search for medicine, upload your prescription or even scan your product?? barcode, at any time of the day we 
serve you 24/7 in all our supported locations.

??Track your medicine:??
iPharmacy offers you a very helpful feature; you can easily from your I pharmacy app Track your medicine and know where your medicine till delivered to your hands safely.

Order now your medicine easily with iPharmacy App with no effort and delivers to you fast and safely.",Shopping,0,"10,000+",3i Pharma,https://play.google.com/store/apps/details?id=com.ipharmacy.app&hl=en&gl=us,pharmacy,1
com.humana.pharmacy,CenterWell Pharmacy,"The new CenterWell Pharmacy??mobile app makes it easier to keep track of your prescriptions. The new app has the same easy-to-use features, plus upcoming features focused on you.
1. Simplified refill ordering
2. Easy prescription transfers
3. Check your order's status at a glance
 
??COMPLETE MEDICATION LIST
Stay organized with a full list of all your prescriptions filled at CenterWell Pharmacy, including those you no longer need and medication for your dependents.
??QUICK REFILLS
Easily refill your prescriptions as soon as you sign in, straight from your home screen.
 
??PRESCRIPTION DETAILS
View important details about your prescriptions, such as available refill dates, doctor information, images of your meds, and related educational videos.
 
??ORDER STATUS
Know where your order is once it?? processed with color-coded order status messages.
 
??SHIPMENT TRACKING
Track shipments once they??e shipped to estimate when your medication will arrive.
 
??SNAP-TO-FILL
Submit a photo of your current prescription label to easily fill your prescription at CenterWell Pharmacy.
 
??TRANSFERS
Quickly transfer your current prescriptions to CenterWell Pharmacy by viewing your prescription drug claims information from Humana.
 
??SPECIALTY MEDICATIONS
Request a refill of an existing CenterWell Specialty Pharmacy??prescription and order it at the same time as all your other medication.
 
??AUTO-REFILLS
Automatically receive your next set of refills so you??e sure to have your medication on time. NOTE: auto-refills are not available for Medicare customers.
 
??PAYMENT OPTIONS
Change or update your credit card information and make payments securely from the app.
 
??PREFERENCES
Set or update your preferences, such as how you want to be communicated (by phone, email or text) or if you?? like to receive an alert when your total charge is over your price limit.
 
??SHOP PRODUCTS
Shop over-the-counter (OTC) products with the Health and Wellness credit that may be part of your Humana member benefit. NOTE: available to Medicare customers only.
 
Download the CenterWell Pharmacy mobile app now to manage all your mail-delivery medications with ease!
 
Note: The CenterWell Pharmacy mobile app is available only to Humana members.
For issues with this app, please email cwpmobilefeedback@humana.com.",Health & Fitness,3.9525862,"500,000+",Humana Inc.,https://play.google.com/store/apps/details?id=com.humana.pharmacy&hl=en&gl=us,pharmacy,1
com.newtechsys.rxlocalmobile,RxLocal,"RxLocal is an easy-to-use app that allows pharmacy customers to manage their entire family?? prescriptions, communicate with the pharmacy via secure messages, order refills, set medication reminders, and find pharmacy location information.

Creating an account is easy. Just enter your last name and date of birth, along with any existing prescription number. Then, simply add all of your family members to your account for quick and easy access to all of their prescriptions.

RxLocal is a free app for Android users. There is no charge to download or use the app.",Medical,2.3664773,"100,000+","PioneerRx, LLC",https://play.google.com/store/apps/details?id=com.newtechsys.rxlocalmobile&hl=en&gl=us,pharmacy,1
com.carecard.carecard,CareCard: Prescription Savings,"Save up to 85% on prescriptions at your local pharmacy with CareCard's prescription discount card and pharmacy coupons. No insurance is required. Search and compare actual drug prices at over 80,000 pharmacies nationwide in just one place with CardCard's mobile app. Get instant savings coupons to use at CVS, Walgreens, Rite Aid, Walmart, Kroger, Duane Reade, Tom Thumb, Albertsons, Publix, Costco, and many more! CareCard prescription prices are often lower than insurance copays. Use CareCard today regardless of your insurance or Medicare status.",Health & Fitness,4.61,"10,000+",CareCard Inc.,https://play.google.com/store/apps/details?id=com.carecard.carecard&hl=en&gl=us,pharmacy,1
com.riteaid.android,Rite Aid Pharmacy,"Manage your prescriptions, earn Rite Aid Rewards points and convert to BonusCash for more savings. The Rite Aid Pharmacy app is here to help you not just get healthy, but get thriving!

REFILL PRESCRIPTIONS
??From your prescription history, by scanning your prescription barcode, or entering in your prescription number
??Add and manage family member prescriptions all in one place

TRANSFER PRESCRIPTIONS
??Easily transfer your prescriptions to any Rite Aid Pharmacy

RITE AID REWARDS
??Convert your Rite Aid Rewards points to BonusCash
??Track your points balance
??View your BonusCash transaction history
??Browse, search, scan for, and clip Digital Coupons
??Save your Rite Aid Rewards Account to Google Wallet

STORE LOCATOR
??Locate the Rite Aid store nearest to you
??View store and pharmacy information and services
??Select your store for future reference

WEEKLY CIRCULAR
??Browse the weekly circular for your area",Lifestyle,3.5439606,"1,000,000+",Rite Aid,https://play.google.com/store/apps/details?id=com.riteaid.android&hl=en&gl=us,pharmacy,1
com.fruth.android,Fruth Pharmacy,"Enjoy the convenience of the Fruth Pharmacy App

Refill you and your family's prescriptions
View all your prescriptions in a list along with prescription number, dosage, quantity, fills left and expiration. You can also quickly scan the label on your prescription bottle to order a refill instantly. 

Reminders
Get reminders when your prescriptions are ready to be refilled. Get notified as soon as scripts are ready to be picked up. Send yourself reminders to take your medications. 

Transfer Prescriptions from other Pharmacies
Have a prescription at a pharmacy other than Fruth? No problem, transfer them here.

And more...
View your prescribing doctors, search for nearby pharmacies, manage your pharmacy preferences, and more!",Health & Fitness,4.3058825,"5,000+",Medrefill,https://play.google.com/store/apps/details?id=com.fruth.android&hl=en&gl=us,pharmacy,1
com.optum.rx,OptumRx,"The OptumRx mobile app helps members manage pharmacy benefits without walking into a pharmacy.  Compare drug prices, view all your medications, and transfer eligible medications to home delivery. Users can also refill their home delivery prescriptions, check order status, set up automatic refills, and more.
Other features include:
??View member ID card
??Resolve home delivery order holds
??Manage account information
 
Search, compare and save.
With our easy-to-use tools, you'll get the info you need to find the right drug and pricing options for you.
 
Send medications right to your home.
You may be eligible for the convenience of Home Delivery, avoiding trips to the pharmacy to pick up your medications.
 
Manage your Medicine Cabinet anywhere.
Easily manage your medications and orders on any device- whether at home or on the go.
 
Our Promises
There are some things in life we depend on. Medication is often one of them.
We promise to deliver simple ways to get the medication you need.
 
??Affordability
We help you find the medications you need at the lowest price available to you.
 
??Accessibility
Everything we do centers on getting you the medication you need, when you need it, your way.
 
??Advocacy
We'll be here to guide you any time you need us with compassionate care and a simple experience.",Medical,4.416302,"1,000,000+",Optum Inc.,https://play.google.com/store/apps/details?id=com.optum.rx&hl=en&gl=us,pharmacy,1
com.raf.pharmacy,Raf Pharmacy,"Raf Pharmacy is a fully functional, state-of-the-art, cutting-edge, one-stop for all range of pharmaceuticals that improve life expectancy and quality of life of patients. The Pharmacy is a lifeline for medicines that can cure, relieve symptoms, delay the onset of diseases, and prevent complications.
Featuring convenient and comfort to buyers, we store an extensive range of accessible medicines, all popular and prescribed brands available in the market, for the whole demographic range. Ready-serving, well-trained pharmacists help customers with informed buying.We have 24/7 e-commerce to receive orders online and all our products are delivered faster at your doorstep.

Diverse experience spanning more than a three-decade is the backbone of Raf Pharmacy. Envisioned as a growing chain of outlets, Raf Pharmacy is reaching out more populace with the most sought-after pharmaceutical products. The objective is to position Raf Pharmacy as one of the well known brands in the Middle East.",Health & Fitness,,"1,000+",Raf Health,https://play.google.com/store/apps/details?id=com.raf.pharmacy&hl=en&gl=us,pharmacy,1
com.lifepharmacy.application,LIFE Pharmacy,"The Official LIFE Pharmacy app for online shopping, prescriptions, vouchers and more!
The LIFE Pharmacy application makes your life easier by allowing you to have all connected services available on a single application. Here?? how it works:
Prescription Upload:
Conveniently scan and upload your prescription so that your closest LIFE Pharmacy can deliver your prescription straight to you!
Order Products:
Simply type or take a picture of the products you want to purchase and our team will arrange for them to be delivered to you from your closest LIFE Pharmacy.
Online Shopping:
Shop healthcare products with ease with quick delivery at your doorstep.
Vouchers:
Earn reward vouchers when you shop at LIFE Pharmacy by purchasing selected items. Use these vouchers on your next visit to LIFE by redeeming them against a wide range of products in our Pharmacy.
Store Locator:
Conveniently find the LIFE Pharmacy closest to you or get directions to any of the 180+ LIFE Pharmacies available all over the UAE!
Feedback:
Send us your feedback, questions, concerns or even products you are searching for, directly through the app so that we can contact you back and assist you with your query!",Shopping,3.76,"1,000,000+",Life Pharmacy Group,https://play.google.com/store/apps/details?id=com.lifepharmacy.application&hl=en&gl=us,pharmacy,1
com.pharmacyadvantage.android,Pharmacy Advantage Rx,"Being Mobile is Fast, Easy & Convenient with Pharmacy Advantage Specialty Pharmacy
Refilling prescriptions for you and your family
View all of your prescriptions, prescription numbers, dosage, quantity, order history, remaining refills and medication expiration. 
Use your phone to easily scan the label on your prescription bottle, refill and track your prescriptions instantly anytime, anywhere. 
Skip the lines and save time with our discreet, Free Home Delivery!
Reminders
Receive medication refill reminders
Receive a text with a tracking number when your prescriptions are shipped
Receive text reminders to take your medication
Convenient text reminders to take your medication as prescribed
Transferring Your Prescriptions from other Pharmacies
Transferring a prescription from a non-Henry Ford pharmacy is quick and easy
You have the option to transfer one or all of your prescriptions to Pharmacy Advantage Specialty Pharmacy/ Free Home Delivery
Take a complete and clear photo of your prescription bottle or type in your prescription information
Chose the option to transfer one or all of your prescriptions
Other Benefits of Going Mobile with Pharmacy Advantage Specialty Pharmacy / Free Home Delivery
View your prescribing doctors
Manage your pharmacy preferences anytime, anywhere
Never run out of your medication with our auto refill option
Save time and money with our discreet, Free Home Delivery
We're here to help you! If you have questions or need assistance downloading the Pharmacy Advantage Specialty Pharmacy mobile app.
See FAQ (http://pharmacyadvantage.mobilepharmacyhelp.com/mobileapp) or call 1-800-456-2112
We are committed to providing safe, secure, personalized service while ensuring you have access to clinical expertise and supportive, compassionate care.
Thank you for allowing us to partner in your healthcare",Health & Fitness,3.264706,"1,000+",Medrefill,https://play.google.com/store/apps/details?id=com.pharmacyadvantage.android&hl=en&gl=us,pharmacy,1
